,tgt_ret_sign_1,tgt_ret_sign_3,tgt_ret_sign_5,tgt_ret_sign_10,tgt_vol_regime_5,tgt_vol_regime_10,tgt_vol_expansion_5,tgt_vol_expansion_10,tgt_mean_reversion_5,tgt_mean_reversion_10,tgt_regime_change_5,tgt_regime_change_10,tgt_breakout_up_3,tgt_breakout_down_3,tgt_breakout_any_3,tgt_breakout_up_5,tgt_breakout_down_5,tgt_breakout_any_5,tgt_breakout_up_10,tgt_breakout_down_10,tgt_breakout_any_10,tgt_consolidation_3,tgt_consolidation_5,tgt_fill_prob_long_1,tgt_fill_prob_short_1,tgt_fill_prob_long_3,tgt_fill_prob_short_3,tgt_fill_prob_long_5,tgt_fill_prob_short_5,tgt_tail_event_1,tgt_tail_event_3,tgt_tail_event_5,tgt_crash_3,tgt_crash_5,tgt_crash_10,tgt_liquidation_cascade_3,tgt_liquidation_cascade_5,tgt_mid_reversion_1,tgt_mid_reversion_3,tgt_adverse_selection_1,tgt_adverse_selection_3,tgt_adverse_selection_5,tgt_autocorr_break_5,tgt_profitable_long_1,tgt_profitable_short_1,tgt_profitable_long_3,tgt_profitable_short_3,tgt_profitable_long_5,tgt_profitable_short_5,tgt_profitable_long_10,tgt_profitable_short_10,tgt_optimal_action_1,tgt_optimal_action_3,tgt_optimal_action_5,tgt_best_side_1,tgt_best_side_3,tgt_best_side_5
sell_volume,,,,,,,0.31665604151608595,0.2392437203494298,0.4750285583733151,0.49705613874942944,0.512760776911574,0.42836679929675214,0.384020250891817,0.44882733345177084,0.21847272858535177,0.37799827488649107,0.43222878662411235,0.10947222862410692,0.3720042617520651,0.4124640505388667,0.045903793418647164,0.757764652743753,0.8333502376513956,0.39770084033613445,0.5409537968892955,0.44518484710177997,0.5977387380535909,0.33718846717706463,0.5957458941605839,0.39960486092448266,0.3500133086898268,0.321564799154334,0.3738064821458327,0.35407835390770437,0.30844486275600236,0.40776528420197017,0.3809001208215868,0.47500543022931085,0.5174937114109308,0.4999511739750223,0.4905374305624103,0.48978468286256605,0.508417489199596,0.5143793591725951,0.497157794528458,0.5112523481501887,0.48771119519174594,0.5127699014332532,0.4872630417833589,0.5099422927107073,0.49116724463030886,,,,,,
net_volume_delta,,,,,,,0.531776757439772,0.5506048849731311,0.5319625314142107,0.5153811045184846,0.4938462897602641,0.5145780240475945,0.660737376329226,0.37631968386204856,0.5905226870736021,0.6538673014616505,0.3905643975961357,0.6341214174207603,0.651614344974899,0.3982921121452134,0.6858575182815356,0.448854898198051,0.44619355560762863,0.469418487394958,0.5756976212259836,0.46795983569146515,0.572185464040358,0.5105717543573872,0.5505816605839416,0.5040647675356087,0.5240493508150701,0.5299325581395349,0.5104965658185769,0.5306238140221416,0.5420235425256993,0.5204675736873681,0.5284717899901146,0.5269618642752971,0.5173733556392697,0.48610338609522075,0.5044399827800583,0.5005149708646368,0.4960195059583937,0.4830825944998939,0.5197007766697359,0.5052310646164466,0.49803369993891744,0.5052497596590518,0.49536358571512784,0.5036409637729343,0.4967853083667417,,,,,,
buy_sell_volume_ratio,,,,,,,0.5187014783345727,0.5310549599500509,0.5392887061152997,0.5214057507987221,0.4902929147974333,0.5102551178702258,0.6427905414671674,0.3764337626241903,0.5375627188391149,0.6332294119726387,0.3915516427347224,0.5465610283214548,0.6296745125556581,0.39774086824786736,0.582224063071298,0.4796927738309108,0.4863809487169623,0.4702789915966387,0.6057067703568161,0.4719078046554085,0.5817425913250691,0.5262420589672585,0.5505816605839416,0.5022166210360118,0.5188664385746642,0.5189040169133192,0.510421239805309,0.5296660373863491,0.5318404610939762,0.5257835149310058,0.5260759528429686,0.5436435287181556,0.5239929230806264,0.47953638962087525,0.5101816222744424,0.5009907433831533,0.497049924145566,0.4838708540162455,0.5198274992066836,0.5036358989847362,0.499344151683752,0.5054797321453011,0.49600291934681684,0.5018737493555518,0.49861717973511477,,,,,,
buy_trades,,,,,,,0.34361695378839485,0.27166139248950055,0.5185210570405909,0.5180054769511638,0.5048653936487004,0.435689612941503,0.43371127065180465,0.41551092405600953,0.2323746525647042,0.42220437305695735,0.40323510290816533,0.14611226828197088,0.40683657135339,0.39083418241460965,0.07983889396709323,0.7434425866949752,0.82606899409981,0.4467563025210084,0.564775846294602,0.4477521679598357,0.59678809541917,0.4182440136830103,0.6062243385036497,0.4186324765687987,0.3702539816409864,0.34533128964059195,0.3948669506736353,0.37745588271757696,0.3377749971645062,0.40208705076348433,0.38156029180243833,0.5105749837093121,0.5183963796983884,0.49454800294285883,0.491714562048609,0.4888667364079216,0.5123335675439937,0.5083116688123805,0.504057826261113,0.5131715253185353,0.4905366752204281,0.5067180375570577,0.49328876126202803,0.49429358622327935,0.5071592079530673,,,,,,
sell_trades,,,,,,,0.338703454300586,0.26306823700177706,0.5090701393648618,0.4866955727978092,0.5092526514025176,0.43240187460197366,0.3904507061601478,0.4532813651214781,0.23133505396527454,0.3814359879938705,0.4369820808524021,0.1357412150438976,0.3684045388175444,0.4203893111613657,0.061643053016453384,0.7450619505008438,0.8257529124974206,0.4393546218487395,0.5375114364135407,0.4380876312186216,0.5937460389890232,0.38916761687571266,0.6139798129562044,0.4188972848360656,0.36728519674929017,0.3410493657505285,0.39241200742303617,0.3698165201398062,0.32955160781645026,0.39483540090185987,0.3698659978764691,0.49236354609488936,0.5118550435086116,0.4989794321928059,0.48768599983908145,0.4886873365698586,0.5148885293931273,0.5121451276810363,0.5002606239368259,0.5108828049027385,0.4918619618765603,0.5048077521257421,0.4952720447633178,0.4929396485280647,0.5076521169685329,,,,,,
buy_sell_trade_ratio,,,,,,,0.5260302322800048,0.5431200004269149,0.5273474982864976,0.5720219078046554,0.48404568901989686,0.5119731764270434,0.6652634814323561,0.3673009235419787,0.5312023968523265,0.6587144421105213,0.38265321558937115,0.5553753364613184,0.6539890076721857,0.39170978235225584,0.6197297760511883,0.4616800894169525,0.46475012503366286,0.4941042016806723,0.5747140896614821,0.5089685075308078,0.5154257611478693,0.5821143508714774,0.4793282390510949,0.5053371069604945,0.5200971185440393,0.5251978858350951,0.5215489463108134,0.5375849540583233,0.5377181653318504,0.535286717888177,0.5428436092703108,0.5378223228969498,0.5120536305318522,0.48628996384173134,0.5139246370416206,0.5013553502216677,0.49537068962303893,0.48356932038383943,0.5170073505313919,0.5075315050398107,0.49284521564774,0.5063289091797385,0.4944299095218366,0.5056548579205666,0.49520434987540407,,,,,,
order_flow_imbalance,,,,,,,0.5187014783345727,0.5310549599500509,0.5392887061152997,0.5214057507987221,0.4902929147974333,0.5102551178702258,0.6427905414671674,0.3764337626241903,0.5375627188391149,0.6332294119726387,0.3915516427347224,0.5465610283214548,0.6296745125556581,0.39774086824786736,0.582224063071298,0.4796927738309108,0.4863809487169623,0.4702789915966387,0.6057067703568161,0.4719078046554085,0.5817425913250691,0.5262420589672585,0.5505816605839416,0.5022166210360118,0.5188664385746642,0.5189040169133192,0.510421239805309,0.5296660373863491,0.5318404610939762,0.5257835149310058,0.5260759528429686,0.5436435287181556,0.5239929230806264,0.47953638962087525,0.5101816222744424,0.5009907433831533,0.497049924145566,0.4838708540162455,0.5198274992066836,0.5036358989847362,0.499344151683752,0.5054797321453011,0.49600291934681684,0.5018737493555518,0.49861717973511477,,,,,,
trade_imbalance,,,,,,,0.5260302322800048,0.5431200004269149,0.5273474982864976,0.5720219078046554,0.48404568901989686,0.5119731764270434,0.6652634814323561,0.3673009235419787,0.5312023968523265,0.6587144421105213,0.38265321558937115,0.5553753364613184,0.6539890076721857,0.39170978235225584,0.6197297760511883,0.4616800894169525,0.46475012503366286,0.4941042016806723,0.5747140896614821,0.5089685075308078,0.5154257611478693,0.5821143508714774,0.4793282390510949,0.5053371069604945,0.5200971185440393,0.5251978858350951,0.5215489463108134,0.5375849540583233,0.5377181653318504,0.535286717888177,0.5428436092703108,0.5378223228969498,0.5120536305318522,0.48628996384173134,0.5139246370416206,0.5013553502216677,0.49537068962303893,0.48356932038383943,0.5170073505313919,0.5075315050398107,0.49284521564774,0.5063289091797385,0.4944299095218366,0.5056548579205666,0.49520434987540407,,,,,,
avg_trade_size,,,,,,,0.42501281777953415,0.413540458186359,0.4094280709770771,0.4898676403468736,0.5079600253396941,0.48062965724829765,0.4799918037136436,0.4729985038998704,0.4305616720210808,0.4855933928617043,0.4696446909068443,0.36881378632586415,0.5006268799950468,0.45925361963590144,0.3549617230347349,0.5591119889487725,0.5566498672719579,0.36022857142857145,0.543572735590119,0.42811501597444085,0.5468349937891348,0.2978335233751426,0.5073848083941606,0.4377970891561408,0.44234346588190254,0.4320536997885835,0.42111654455990205,0.4289171727406073,0.42896478255726167,0.5163135995045577,0.5061477135430015,0.45913054271263226,0.48432366074115085,0.49973457341740823,0.5045571464001944,0.4986322058589291,0.48748937665174424,0.511849193366426,0.4870633768746977,0.5061570489311353,0.48414718555797526,0.5297740753612994,0.4702919512877591,0.5420813005768654,0.45784404458286354,,,,,,
median_trade_size,,,,,,,0.468443614769826,0.46055285472621416,0.34912040210189627,0.4190438156093108,0.5022281046512128,0.49248090834372055,0.49095238412465697,0.4991167914017981,0.5121521134895137,0.4888018562902526,0.4865832038151443,0.5182178312540495,0.501958355046255,0.47561859215277846,0.5124257312614259,0.47955327249714186,0.4789300790772341,0.3942386554621849,0.4779906221408966,0.4376996805111821,0.3325981696960479,0.35455285877178694,0.34484774178832117,0.4619951583915614,0.47712562705362566,0.47268742071881614,0.4713023106825221,0.4796929475065476,0.4714622793955337,0.5236515647074761,0.5204703346391828,0.4392403884941198,0.38766594052017767,0.49927207668719364,0.4968075505628416,0.4877464725636465,0.4894181200773828,0.5101390165441176,0.4878798945019273,0.5021002668427919,0.4952329101821851,0.5151451086988078,0.48897606152216205,0.5354047653378672,0.4661170153975487,,,,,,
max_trade_size,,,,,,,0.37903614457831325,0.34161811399693687,0.5002665448176072,0.5328845276129621,0.5066623356475197,0.4593384462140552,0.4273884375852105,0.47286864349079205,0.32071616792405155,0.4262226284011067,0.46747582800323506,0.2198967677971187,0.43059319486938713,0.45479848453112154,0.1319984003656307,0.6488570672736675,0.6887667309030753,0.33332436974789914,0.6105672461116194,0.36063441350981285,0.7887165056911805,0.1933539664440463,0.7688754562043796,0.42689323476552,0.4083315389032443,0.3902080338266385,0.41483481157464086,0.41537994804669476,0.4026914933966532,0.45264190745292326,0.446183593893018,0.4830669935147547,0.5635719185913561,0.496976214661645,0.49378773601729953,0.49566661246648436,0.5153522525225793,0.5010069439835952,0.5001384792255151,0.49255094988068415,0.509164551740851,0.5025676459195125,0.49734479345787336,0.5063985278054114,0.4945464811957388,,,,,,
std_trade_size,,,,,,,0.40529163698384385,0.3875908661568592,0.44873962379102883,0.5057964399817434,0.5132330950195435,0.48060701397242533,0.45170795400431546,0.477740212448022,0.37870266758112836,0.4599429726910351,0.4756012139835405,0.2754960494331795,0.470899095538575,0.4678395338051611,0.1876856718464351,0.594703117344439,0.6051874105965592,0.3176873949579832,0.5834515096065874,0.3603149246919215,0.7056810403832992,0.1914318292881577,0.674098996350365,0.4319413884036549,0.4262823196797142,0.4137581395348837,0.4127751396764938,0.42028745939780643,0.42485606057834313,0.48467960751678896,0.47655878153260356,0.4611350730753716,0.5239808875034603,0.49676532778780497,0.503322884688602,0.4972978029015902,0.5015052073043906,0.5005947719791888,0.500226082161566,0.49238925526300936,0.5024474491421894,0.5123544371625584,0.48790061102028515,0.5171459009982334,0.4818833644969892,,,,,,
avg_buy_size,,,,,,,0.42526948536485176,0.41424678879988897,0.4096565379635976,0.4608397991784573,0.5082166543846721,0.47999716959051597,0.48532788935748505,0.4687370083227897,0.43492221059091074,0.48766063926214887,0.46654540730154603,0.36673087877825955,0.5022614760315143,0.4549101533768368,0.3453924817184644,0.561014821166095,0.5618741759144945,0.351690756302521,0.5445448307410796,0.4158603377453218,0.5569244809491216,0.287050008144649,0.5172502281021898,0.4359400194840096,0.44389789094650206,0.43167124735729384,0.41471915951386573,0.42715719739970937,0.4293309576163802,0.511509357279712,0.4995208325705708,0.4557172557172557,0.48265071551506245,0.4971264326023212,0.504929996292238,0.4992434097002841,0.48800540113390267,0.5111884738665322,0.4894163792520458,0.5068861786054477,0.48431026584161047,0.5292933934648828,0.47109693045129486,0.538180482840821,0.4614279514041893,,,,,,
avg_sell_size,,,,,,,0.42987993406513403,0.41908053214935614,0.40597060391440104,0.5217480602464628,0.5060138678802139,0.4820661989233558,0.4784566080376441,0.4753819834914955,0.4272082445944482,0.4862319893221511,0.4709871205570473,0.3743406662695083,0.5011734651759134,0.46257754287873887,0.37160077696526506,0.5552637936196854,0.5506945926001057,0.3684974789915966,0.5371340347666971,0.43785942492012775,0.5300022815423227,0.3103762827822121,0.48993499087591236,0.44432202784869657,0.44484420359205024,0.43653467230443976,0.4297638187093078,0.43350185988554324,0.4325411634427407,0.5187791991639411,0.511071193204701,0.4594532534831042,0.4814712289527845,0.5017717613957345,0.5034786189872251,0.49736582966099446,0.48730370102543263,0.5116204508653641,0.4860766473669699,0.5068585899150684,0.48290603255962183,0.5286582214852781,0.4708972424793192,0.5444483056587999,0.45569842843518915,,,,,,
size_imbalance,,,,,,,0.49073323938828256,0.4870765404955414,0.47996344528215673,0.40146052031036056,0.5058602352109702,0.49868897609936913,0.5132065190799118,0.4787978082448734,0.5131339566111974,0.5018212255014401,0.48216971209206216,0.4747550735540317,0.5004198548114974,0.4774243354816139,0.4312442870201097,0.5123790421362078,0.5299118993575194,0.44537815126050423,0.5336688014638609,0.41478776814240076,0.5448576571095394,0.42251180974100017,0.5303090784671534,0.49048212426095134,0.49917879900787954,0.4911315010570825,0.47611062119613146,0.48148452461461644,0.48941141246617226,0.49441195254591547,0.4783587485812616,0.4930586154466751,0.4763561086571907,0.4906068077607201,0.500869499219877,0.5029361427831904,0.5009707783373155,0.5007571521952643,0.5053659399368469,0.4993810176534429,0.5040438100865778,0.5011131580759121,0.4994908164290477,0.4970127686324628,0.5017278773123124,,,,,,
large_trade_count,,,,,,,0.339430817789934,0.26504165087971143,0.5150483588454802,0.5030237334550434,0.5066804354290295,0.43259956781824416,0.4107169889857808,0.433868361224764,0.22993899577663068,0.400382048395549,0.4192519666721499,0.1363369526932125,0.3860537581842666,0.4048200598557923,0.06836294561243145,0.7470532469786053,0.8290252095843986,0.44294453781512605,0.5513380603842636,0.4431081697854861,0.5936192866377672,0.40397458869522723,0.6122120209854014,0.41717668721445844,0.3672435759402814,0.3412971458773784,0.3928171700701597,0.3724360635477505,0.33238039399338754,0.39765903504867334,0.37467689378684144,0.501523567195209,0.5144426925993236,0.4970177687254558,0.4897786665162549,0.4885458906859752,0.5136134946342773,0.5105448633932363,0.5020324505412759,0.512106145515614,0.4911152367610347,0.5057058683006257,0.4943440769060238,0.49361319414981075,0.5074480688106792,,,,,,
large_trade_volume_pct,,,,,,,0.48342466109582916,0.4925594078691079,0.5409793618155511,0.5347329986307622,0.5039311001650528,0.4989084416962861,0.4805091253749261,0.5014886602103198,0.45025989964985735,0.4850778713554526,0.50774223418431,0.4056321124335231,0.4823848011268361,0.5129463244005787,0.3951953839122486,0.5227200038107681,0.5283913850931894,0.482581512605042,0.5108188472095151,0.5172067549064354,0.5993611681496691,0.525395015474833,0.5544879105839416,0.4867601115291588,0.4888423832424156,0.4812061310782241,0.4843569174769286,0.49023724175886685,0.4970318782676779,0.4717717868823906,0.4707158679017317,0.49783101126384705,0.5562482698857825,0.5033668141351135,0.5137357236647287,0.5067226200589344,0.5045144570723543,0.4983247670683797,0.5032437015881934,0.4934245571704044,0.5036906769533118,0.49361676007959665,0.5051671857446867,0.4833765040150291,0.5143168606610289,,,,,,
large_buy_pct,,,,,,,0.51475516221121,0.5257075313115358,0.5200822481151474,0.48555454130534004,0.49130661029877565,0.506994377282698,0.6344913420982446,0.37787406335925433,0.5272804389416308,0.6240523293031661,0.39218205074943424,0.5222184052494488,0.62169759360634,0.39833358453444584,0.5182958180987203,0.48869805276552886,0.49546905985177825,0.4419025210084034,0.6049634034766698,0.4293245093564582,0.6050143230156919,0.4589998371070207,0.5734774178832117,0.49596515133700625,0.5145087149487989,0.5122840380549682,0.4972707635394704,0.5171964662417768,0.5230171971174309,0.5132658551218285,0.516650267271995,0.5301424271573525,0.5125831959271607,0.48314255516353916,0.508262731019701,0.4981085242507101,0.499912403970523,0.4844233200387556,0.5200605521481967,0.5039945519596682,0.49888675920884895,0.5084217832261511,0.4928653065189612,0.4999318466851244,0.5006815084052704,,,,,,
vwap,,,,,,,0.5418294325337604,0.53658201301023,0.4202574061381464,0.3801916932907348,0.5228164983817933,0.5153208976752541,0.4869908074329842,0.5123755166234851,0.48176551276035084,0.4813528543455651,0.5115513783167611,0.5363639130831814,0.45929214155621023,0.5132284011958249,0.5551016910420474,0.4870310543578856,0.4880404864246668,0.5376806722689076,0.42320448307410796,0.3961661341853035,0.40649479047836334,0.40228050171037627,0.43624543795620435,0.5357598763773179,0.5384277203560149,0.5426310782241014,0.5600945607770601,0.5490510475499636,0.5393407995238809,0.499836271796559,0.491034946728664,0.47571911751016227,0.40084489751706043,0.50259432408887,0.48880164634586365,0.4869092041864663,0.5098871688590524,0.48383953931301765,0.5157430383236835,0.4835349451213239,0.5230356087666649,0.4724124258966024,0.5266803472993136,0.46395415781901095,0.5345408532821168,,,,,,
close_to_vwap,,,,,,,0.5032034569005412,0.5108360593625094,0.5575965273018049,0.5254221816522135,0.4902028468370632,0.5045548908931574,0.7485993607907395,0.2668130902899584,0.49633252716312315,0.7383648369953508,0.2813658814893952,0.5163827853561598,0.7169956066805285,0.29288737228682626,0.49625799817184646,0.4944726849583537,0.4981393591981058,0.5529949579831933,0.5382204940530649,0.6525102692834321,0.5283798514462443,0.6082423847532171,0.5130873631386862,0.5227446418973394,0.507442398794143,0.5081052854122621,0.4859007203145127,0.49037969280165217,0.49943198656524745,0.4911373884770955,0.49248617874272327,0.5452012287833183,0.5939075908385187,0.4973934174623058,0.5074771126570718,0.5002181833868699,0.48561607964901954,0.4792373148492248,0.520289027264073,0.5072842439952074,0.4945969800685186,0.49867283686925534,0.5029135346929828,0.5001959537470319,0.5012127801333405,,,,,,
