,tgt_ret_sign_1,tgt_ret_sign_3,tgt_ret_sign_5,tgt_ret_sign_10,tgt_vol_regime_5,tgt_vol_regime_10,tgt_vol_expansion_5,tgt_vol_expansion_10,tgt_mean_reversion_5,tgt_mean_reversion_10,tgt_regime_change_5,tgt_regime_change_10,tgt_breakout_up_3,tgt_breakout_down_3,tgt_breakout_any_3,tgt_breakout_up_5,tgt_breakout_down_5,tgt_breakout_any_5,tgt_breakout_up_10,tgt_breakout_down_10,tgt_breakout_any_10,tgt_consolidation_3,tgt_consolidation_5,tgt_fill_prob_long_1,tgt_fill_prob_short_1,tgt_fill_prob_long_3,tgt_fill_prob_short_3,tgt_fill_prob_long_5,tgt_fill_prob_short_5,tgt_tail_event_1,tgt_tail_event_3,tgt_tail_event_5,tgt_crash_3,tgt_crash_5,tgt_crash_10,tgt_liquidation_cascade_3,tgt_liquidation_cascade_5,tgt_mid_reversion_1,tgt_mid_reversion_3,tgt_adverse_selection_1,tgt_adverse_selection_3,tgt_adverse_selection_5,tgt_autocorr_break_5,tgt_profitable_long_1,tgt_profitable_short_1,tgt_profitable_long_3,tgt_profitable_short_3,tgt_profitable_long_5,tgt_profitable_short_5,tgt_profitable_long_10,tgt_profitable_short_10,tgt_optimal_action_1,tgt_optimal_action_3,tgt_optimal_action_5,tgt_best_side_1,tgt_best_side_3,tgt_best_side_5
avg_trade_size,,,,,,,0.5068968484754476,0.4986240546402366,0.4549913028721735,0.4207156354182965,0.5026463444790985,0.4827916689764129,0.4845117470715158,0.5132840449230552,0.5010848047657863,0.4880365524817737,0.5136409494950063,0.43406337645268667,0.4910588468239407,0.5016266095734278,0.5073667631966672,0.49433705853456744,0.5072849240908556,0.4689411275223633,0.5012822935507383,0.4402863452897723,0.5232561093329269,0.45168373531013406,0.45833061410950865,0.4927525516475227,0.504294795830674,0.5128275290613041,0.5045451965260264,0.5010665049021895,0.48249365925520926,0.5438043342576029,0.5324267567519972,0.4884851080653664,0.48547414961730173,0.4883499874896405,0.4924414060434328,0.49477341364662153,0.5035159297163866,0.4937317758840565,0.5004133166121676,0.5097126913177352,0.48646789752444836,0.5087135754008282,0.48607697528588156,0.5262968800199203,0.47231099827425993,,,,,,
median_trade_size,,,,,,,0.547808870761251,0.5563665350308518,0.4515548767553349,0.39802857246019235,0.5129095689064481,0.5145466372405001,0.49671506570205554,0.5355232809375969,0.5357012619282558,0.5019696894037751,0.5429960653588326,0.5112498875402411,0.4992443791834792,0.5277968679267776,0.5846161662348219,0.4475462876182843,0.4454786563324871,0.5040617848970251,0.42334921577626,0.4751732541314446,0.4458415891886399,0.5216856676093945,0.38670625856555507,0.5123398593708657,0.5374184903041664,0.5419505204973918,0.5260043728764079,0.5322789262018705,0.5239436679879714,0.5402108102826074,0.5386434810427514,0.4548341130732736,0.4590259094732598,0.4917542807457671,0.4933233819847549,0.49445087448559666,0.4978513568506001,0.4974476897300672,0.492882450925929,0.5014050515907984,0.49182879094788223,0.5058477616001275,0.4928146523077294,0.515142597666427,0.48192577658303465,,,,,,
max_trade_size,,,,,,,0.39142151680731646,0.34443361490145114,0.4849560901107293,0.5058492905027261,0.4760109069989203,0.4110665787230799,0.4633839787848461,0.4463031653958036,0.30787387459166604,0.46400254668930396,0.44650985499744905,0.2547516692939874,0.4557830745254932,0.44315324153951985,0.27676167250927197,0.6520458173897306,0.6836564165503791,0.44509049303099646,0.5725980617120643,0.4136318635290534,0.6026520347508002,0.37098389165071055,0.5909009332376166,0.4423163461195629,0.41841204876345583,0.402332260959976,0.42293286813659103,0.4150421952960411,0.40199337164358184,0.46176839562880173,0.44151106206378365,0.5225602925672114,0.5167643398889097,0.48525450476848353,0.4939380485001743,0.48763845330545597,0.5151221241332026,0.5130227705969872,0.4995099661695779,0.5003296427311548,0.49908598847731167,0.5095746260485241,0.49353206660343596,0.5058822173409112,0.49348595347139257,,,,,,
std_trade_size,,,,,,,0.4544202408133214,0.43190319080863554,0.4700097577531713,0.46312900935164353,0.5059057923090833,0.4559339401036614,0.4760207434064878,0.479087152792562,0.42175002911199233,0.47969464695895336,0.4807047762164852,0.34479184187571144,0.47599022565921745,0.4712019061151305,0.44485088655184674,0.5571097426185428,0.5738403470132315,0.44799251092157266,0.5593701913991848,0.407128169979438,0.5884900675710004,0.3911676357440231,0.5434151275859819,0.4658986546967391,0.46367904444384467,0.4649781562194494,0.46394606988493076,0.46419249972780013,0.44920830865378775,0.5162903219429205,0.5052496375259016,0.5156373550342646,0.5060446168498474,0.4853909341871966,0.48814516913386974,0.48650023231116424,0.5145414412828194,0.5037452841467627,0.49551089925054137,0.5095955172736317,0.48723268691162064,0.5053357350950308,0.4935511561523022,0.5138246852513223,0.4844677170450019,,,,,,
avg_buy_size,,,,,,,0.5088296447084498,0.4999601927757552,0.46823639217682744,0.440634515628197,0.5060812993999744,0.4859641775686688,0.4918678613107614,0.5006192003754157,0.49633955002053165,0.4965355038450015,0.5009926659474064,0.43295638126009695,0.5020600690791635,0.48681748689868043,0.5274475435655135,0.5009634837633796,0.510171657223558,0.465342209278136,0.4999662554328753,0.4430888736577565,0.5249707869735305,0.45414302527798756,0.4815147164393395,0.49300100771077016,0.5067384541173008,0.514329699267942,0.5024474525004663,0.4998090280478173,0.48378506393900733,0.5434321034654743,0.533595992533327,0.4862570835529784,0.4876917836312193,0.48963302668405645,0.4921844654858738,0.49529196535244924,0.5007717951378888,0.48743532306915704,0.505331950621555,0.5152814655341363,0.48143232495973703,0.5089678259051815,0.48636207354829686,0.5287335434876831,0.4701724910394265,,,,,,
avg_sell_size,,,,,,,0.5045853975714678,0.4994758303391378,0.4522761019897331,0.41452934875491954,0.49950638630686856,0.48115983328251893,0.47925535798325747,0.5227656922225353,0.5007032844456157,0.48194347348447014,0.5233134067769026,0.4378537592852645,0.4835307045747752,0.5128126313958041,0.49157902758725797,0.4908959873830084,0.505464113384556,0.47716871229457036,0.5013700294252625,0.4474906709313838,0.5172483869328862,0.4592197024259138,0.44611042224107555,0.4924098924545545,0.5016439076590598,0.5096791820424805,0.5037307305562089,0.49957675084986836,0.4817240845787012,0.5399481588131995,0.5286585670092805,0.4917962572482868,0.4854741496173018,0.4877581352664956,0.4931384013735018,0.4945334279171644,0.5066126717124664,0.5000682885437976,0.4960408509831447,0.5060319746190651,0.49028644838865,0.5095105449670843,0.4853889215463116,0.5246180265746467,0.4740933641975308,,,,,,
size_imbalance,,,,,,,0.5069212846635296,0.503966876433431,0.539781935429129,0.5822210454102327,0.5138489791302048,0.5068828993320214,0.529848018717139,0.45363357832590323,0.4899119285622353,0.5349218515929292,0.4591458755247232,0.5107042132315263,0.5305327866956455,0.4549000465574098,0.5173754000914494,0.5214879097936811,0.5076716151919164,0.49110671936758893,0.4999325108657506,0.5079887289619983,0.5361987501905197,0.5087392625643368,0.5683776022972002,0.4977329322506854,0.5068331442433193,0.5077914659309756,0.49290699984592556,0.4952872270008416,0.5031653890255756,0.494634849500708,0.4975180796797314,0.49643763178703215,0.5234589529152502,0.5067668160428528,0.5063203436989527,0.5077629264569229,0.48641703522925894,0.48027561173251143,0.5145592231976235,0.5155991834731921,0.48794642115924225,0.5000885521740285,0.5009029149118633,0.5021179845202401,0.4984076314217444,,,,,,
large_trade_count,,,,,,,0.32936262984381026,0.25446063436396954,0.4649993636247932,0.4733171254227497,0.43161496129791754,0.35324132459325375,0.441215108945566,0.4330810631584383,0.26113533705558245,0.43510910815939274,0.4247887247659615,0.20317077845623066,0.4263681440133088,0.42519174725609316,0.1343354671543972,0.7278812810253892,0.7918387161855446,0.416267942583732,0.5634229139108604,0.4019876627827279,0.5857021287405375,0.35520051996416463,0.5671865822619592,0.4242775727118679,0.37248102496945973,0.33931874247013216,0.3942737517941565,0.3715043923549002,0.3442396754070226,0.4217792857800494,0.3923642703264322,0.5055494695571956,0.5021724471139475,0.49303898244642785,0.502978768497802,0.5058413812558078,0.49988922716709555,0.5131759528016153,0.5024754296995845,0.5088822073184212,0.49729003055006726,0.5157758705072732,0.48872648017145737,0.507809347541977,0.4964712556418426,,,,,,
large_trade_volume_pct,,,,,,,0.4618618037944088,0.4604565913345854,0.5854312502651564,0.6596699844741054,0.5162566637848574,0.5027385650239752,0.516414225654746,0.4470490821611407,0.4419154465166735,0.5130188255268151,0.44614324178562864,0.4227587258993847,0.5303801204490424,0.44938242965239816,0.4637631458619113,0.5668819322353792,0.555812976008339,0.5088724776367797,0.5341090084496396,0.5368669560581829,0.5717878372199361,0.5383034412493193,0.6286954251778372,0.49420012723052187,0.4812480898715959,0.473954706900709,0.4585352181775424,0.4658934462919469,0.48858832049996964,0.48329056538976634,0.49388783554535476,0.5243270624670532,0.5561186538474908,0.498270162252297,0.498404749605309,0.5011686081242532,0.5063216306693827,0.5024253849066127,0.49301748570440124,0.5078281593907115,0.4966714539507546,0.49846620168825656,0.5056201084327875,0.48929647858205416,0.5084469998672507,,,,,,
large_buy_pct,,,,,,,0.5290712017398566,0.5391951572657333,0.49373382546349337,0.5149662402060491,0.5133066962983979,0.5229601404210206,0.6232515300901824,0.39141809568933256,0.5264068753332558,0.622237840806951,0.40843215496778784,0.5141171224383623,0.6167158128614065,0.4084624938984018,0.4885116598079561,0.4957574396297637,0.4805120294557743,0.46263261909715003,0.40921699106443865,0.49565151168989413,0.4628041965147589,0.5449962232332637,0.446159368269921,0.49130929214417207,0.5210046644138397,0.5281098393190551,0.5211644582660947,0.5269318843660509,0.5306315875402466,0.5169091062111707,0.5173517965214227,0.42980693199789144,0.47765681592247317,0.49297539158256465,0.4973538647986666,0.5003086419753087,0.48545599345157653,0.4742918540277371,0.5196216240265853,0.5082062271471729,0.49426833419117033,0.5015321392546188,0.49644560899914536,0.5038772086091705,0.49618262976237887,,,,,,
vwap,,,,,,,0.4818839663545563,0.47519391804953504,0.460896864791481,0.47483962593426166,0.4976880561673809,0.5001693332686604,0.48097925771672023,0.5149029345658758,0.4942572764658654,0.4799450714071707,0.5218226833685596,0.5328010890016311,0.46956744871879086,0.537685565108685,0.4862317736117462,0.4909234577796163,0.48657004993359,0.4664135635531516,0.5301743919229005,0.45705582210037315,0.5027688868566783,0.4004075394803872,0.5173105788683678,0.48719006325871517,0.4857004849005166,0.48260385616761947,0.48635123300112715,0.47796805842877604,0.4803005019439888,0.47242639686806476,0.46958923026350546,0.5051149841855561,0.4819148122658102,0.4974193746815261,0.5040958066844776,0.4981481481481481,0.5099206983119386,0.5003920883259385,0.5100023451767531,0.47414445838320146,0.5316371681415929,0.472308055385963,0.528926165152402,0.4723922685517563,0.5290556966016196,,,,,,
close_to_vwap,,,,,,,0.49068800618766784,0.5062074544837769,0.47252980357218616,0.5588479545536607,0.5070042025854495,0.5066544509964246,0.737228618892135,0.27260692870272313,0.5173737305639146,0.7295123839009289,0.28575800922128036,0.521152213794803,0.7144894455192765,0.29779633630237506,0.43791596809429456,0.5214256974248928,0.4936280031607795,0.5022363220303724,0.3506465459061092,0.5016068844718604,0.3800741756846009,0.5386547683875841,0.41127716504600925,0.49659536377983493,0.495738726650721,0.4914747464306264,0.4804928558106344,0.48606043009303185,0.4978467096470446,0.47897743287278016,0.48335113907852334,0.40974647469688985,0.4350942320660146,0.5074012699885204,0.5074126002902868,0.5014979921677951,0.49895068976494006,0.4618167409468902,0.5367716646097859,0.49901833037563925,0.5023616115160471,0.5093268043905288,0.4909827818494079,0.5060127417583228,0.49629111077923804,,,,,,
