,tgt_ret_1,tgt_ret_2,tgt_ret_3,tgt_ret_5,tgt_ret_10,tgt_ret_magnitude_1,tgt_ret_magnitude_3,tgt_ret_magnitude_5,tgt_cum_ret_3,tgt_cum_ret_5,tgt_cum_ret_10,tgt_max_drawdown_long_3,tgt_max_drawup_long_3,tgt_max_drawdown_short_3,tgt_max_drawup_short_3,tgt_max_drawdown_long_5,tgt_max_drawup_long_5,tgt_max_drawdown_short_5,tgt_max_drawup_short_5,tgt_max_drawdown_long_10,tgt_max_drawup_long_10,tgt_max_drawdown_short_10,tgt_max_drawup_short_10,tgt_sharpe_5,tgt_sharpe_10,tgt_ret_risk_adj_1,tgt_ret_risk_adj_3,tgt_ret_risk_adj_5,tgt_realized_vol_5,tgt_realized_vol_10,tgt_range_bps_1,tgt_range_bps_3,tgt_range_bps_5,tgt_trend_strength_5,tgt_trend_strength_10,tgt_best_long_entry_pct,tgt_best_short_entry_pct,tgt_slippage_long_bps,tgt_slippage_short_bps,tgt_fwd_spread_bps_1,tgt_fwd_spread_bps_3,tgt_recovery_time_5,tgt_recovery_time_10,tgt_inventory_cost_3,tgt_inventory_cost_5,tgt_inventory_cost_10,tgt_relative_ret_1,tgt_relative_ret_3,tgt_relative_ret_5,tgt_alpha_1,tgt_alpha_3,tgt_alpha_5,tgt_kelly_5,tgt_kelly_10,tgt_optimal_horizon,tgt_pnl_long_bps_1,tgt_pnl_short_bps_1,tgt_pnl_long_bps_3,tgt_pnl_short_bps_3,tgt_pnl_long_bps_5,tgt_pnl_short_bps_5,tgt_pnl_long_bps_10,tgt_pnl_short_bps_10
sell_volume,0.020998859154801593,0.01752827459300327,0.02883639161421197,0.014648557412464291,0.008729932206790804,0.23922904382884702,0.16226128137104998,0.12069691069900532,0.025840008204725703,0.03127841062259409,0.036274573715098096,-0.21375317617746192,0.23282155892998738,-0.23282155892998738,0.21375317617746192,-0.18231797018247337,0.20841726673017635,-0.20841726673017635,0.18231797018247337,-0.14233434231804157,0.1799814720040277,-0.1799814720040277,0.14233434231804157,0.035660476482688774,0.03615934626878326,0.005843952292243963,0.016242096730479244,0.0042244138830219834,0.29641519126285326,0.2747859090108113,0.4867275034126414,0.33089019208412224,0.2707210076533279,0.03368307392455447,0.03476116089923254,-0.01005481090302345,0.01005481090302345,0.0025069811952843127,-0.0025069811952843127,0.44056329179839737,0.43788800023536717,-0.0164967113931301,-0.011467135747385334,0.31462802321903527,0.31281311687805935,0.2905914170436508,0.01443560999031286,0.02544530299322135,0.014040908230389617,0.01443560999031286,0.02544530299322135,0.014040908230389617,0.02608836607212048,0.036950226527839934,0.01791864438604054,0.020998859154801593,-0.020998859154801593,0.025840008204725703,-0.025840008204725703,0.03127841062259409,-0.03127841062259409,0.036274573715098096,-0.036274573715098096
net_volume_delta,-0.026725672912535768,0.001611885382083111,0.007888252028784263,0.0004729226863403369,-0.028136560111861927,-0.08301971985769419,-0.0479373363838648,-0.029817547739731467,0.014960194476807813,0.014429607740230013,0.013307498639313319,0.054416069082870354,-0.03162322663436632,0.03162322663436632,-0.054416069082870354,0.045001198534736865,-0.016286768092996055,0.016286768092996055,-0.045001198534736865,0.052907566966651075,-0.0022736632649189275,0.0022736632649189275,-0.052907566966651075,0.008072473304354065,0.007690410324808046,-0.02173036218032433,0.013686239271965153,0.009933594111918746,-0.0562538009807625,-0.059013596735340734,-0.11741145214731305,-0.06656211554177335,-0.04275838332335969,0.01735216359031996,0.0181649154970025,0.016990898434961946,-0.016990898434961946,-0.005587500697367334,0.005587500697367334,-0.11763464128075715,-0.0897147973839809,-0.014289682474830312,-0.013364689229305808,-0.08171760166404977,-0.06671345236364172,-0.06538859925732486,-0.036896760676170065,-0.009368811322144618,-0.018927776728200462,-0.036896760676170065,-0.009368811322144618,-0.018927776728200462,0.01709257887725263,0.009650218244044084,0.02291802242724903,-0.026725672912535768,0.026725672912535768,0.014960194476807813,-0.014960194476807813,0.014429607740230013,-0.014429607740230013,0.013307498639313319,-0.013307498639313319
buy_sell_volume_ratio,-0.025780404733968157,-0.0018963937088302863,0.009014924314272496,0.007137404711296537,-0.01818348530770289,-0.05625045037606786,-0.03155469862108536,-0.02567379209461192,0.010394022521882105,0.01123260239356118,0.014498091298429197,0.026828367495504813,-0.017487444575024977,0.017487444575024977,-0.026828367495504813,0.023019458714479198,-0.004988159358795708,0.004988159358795708,-0.023019458714479198,0.033042337078979474,0.007206100218137346,-0.007206100218137346,-0.033042337078979474,0.006925522327853975,0.009790524208137074,-0.026068312340831366,0.011885793213606775,0.015406195859143513,-0.02606168298363808,-0.03486613558072429,-0.07440716806308703,-0.0370873464175999,-0.02536114299618992,0.012962157659543583,0.01873079234879052,0.019962790097207833,-0.019962790097207833,-0.00822963893918903,0.00822963893918903,-0.07646645371413797,-0.050231989410130365,-0.012707522063858447,-0.015256834690018303,-0.04616671684912616,-0.03635663291376897,-0.04076288101585383,-0.033189136563082595,-0.004303834604351723,-0.007414908991847878,-0.033189136563082595,-0.004303834604351723,-0.007414908991847878,0.015376604058066646,0.01356577769448304,0.027523630825226884,-0.025780404733968157,0.025780404733968157,0.010394022521882105,-0.010394022521882105,0.01123260239356118,-0.01123260239356118,0.014498091298429197,-0.014498091298429197
buy_trades,0.01222441556352082,0.015285128969101468,0.03246105988395477,0.014771943804105974,0.0031357333786119533,0.2667004086131401,0.18594155872461512,0.14610211116305505,0.018224107473247403,0.019395216650095526,0.016030345405046605,-0.24895425902753857,0.25407625485468166,-0.25407625485468166,0.24895425902753857,-0.2202194653575187,0.228139358177568,-0.228139358177568,0.2202194653575187,-0.18835459356837758,0.1986576642709977,-0.1986576642709977,0.18835459356837758,0.02931168323748252,0.01698612069185706,-0.0037314346033705346,0.018721031436694752,0.005221106114405826,0.34055444997968504,0.33877377881904536,0.5415428433673231,0.3821375048982782,0.3348230779955973,0.022402583856804558,0.01600721633994608,0.0004960033808326891,-0.0004960033808326891,-0.0030502627175027614,0.0030502627175027614,0.4911253239982411,0.49773697152984103,-0.0076218621886502665,0.0032851142908705377,0.35578351369041866,0.3624792632902477,0.36551976413272264,0.00296767275619417,0.024953954123133185,0.010918450207806974,0.00296767275619417,0.024953954123133185,0.010918450207806974,0.023136852447455714,0.020283852084590465,0.006691753509351792,0.01222441556352082,-0.01222441556352082,0.018224107473247403,-0.018224107473247403,0.019395216650095526,-0.019395216650095526,0.016030345405046605,-0.016030345405046605
sell_trades,0.01095280482947373,0.016911652696844224,0.03076761131290265,0.009230247356419809,0.009423518008459475,0.25859315945445316,0.18053864372961786,0.14072245411061898,0.01590784435628518,0.012278364703209036,0.009508956501658918,-0.24404385908810988,0.2421014113542788,-0.2421014113542788,0.24404385908810988,-0.21410105955633307,0.21378881426767896,-0.21378881426767896,0.21410105955633307,-0.18778069123133367,0.1817113090109332,-0.1817113090109332,0.18778069123133367,0.023147402552970882,0.010932651511842261,-0.004535454317467119,0.01626380176892165,-0.00017074945831707997,0.3258315824974555,0.32533586659724284,0.5282035694309256,0.3692237772446253,0.3215445826448204,0.01674681996816766,0.006971990799622523,-0.0003942681379269306,0.0003942681379269306,-0.005390409468754238,0.005390409468754238,0.47891308894574525,0.48187123247288904,-0.00504494597532363,0.008452453372001715,0.34422815346592994,0.34794452771396417,0.35347586298387884,0.0024361531845776643,0.024294001055852894,0.00635051060644233,0.0024361531845776643,0.024294001055852894,0.00635051060644233,0.015332656347148647,0.01617761193883496,-0.0027635916674642806,0.01095280482947373,-0.01095280482947373,0.01590784435628518,-0.01590784435628518,0.012278364703209036,-0.012278364703209036,0.009508956501658918,-0.009508956501658918
buy_sell_trade_ratio,-0.00034722822207043527,-0.007545683923257809,-0.0014575060701068616,0.026890985626619283,-0.028540223895559626,-0.030141683523069517,-0.03166283476961462,-0.0074577577131424546,0.010488684834129148,0.02299973142967048,0.020931541137716475,0.035761425521547846,-0.006332062235779158,0.006332062235779158,-0.035761425521547846,0.02839377130717848,0.0031159295606869738,-0.0031159295606869738,-0.02839377130717848,0.039236183951805746,0.023597851864951842,-0.023597851864951842,-0.039236183951805746,0.013643687637882623,0.018876459568829534,-0.0022416335499797417,0.004053318250520757,0.02900085007690039,-0.02036009431183413,-0.02215620593794922,-0.06198409255934648,-0.034969477547759975,-0.02206032812118972,0.01542197975930045,0.03277924107130343,0.004314620654834602,-0.004314620654834602,0.012900373244416785,-0.012900373244416785,-0.05914717333234938,-0.046534309182928835,-0.004426480994429822,-0.016861300620072826,-0.0385151724382801,-0.027550159074992937,-0.03422780805002457,0.002740108690548078,0.000359476913857446,0.027845654411768953,0.002740108690548078,0.000359476913857446,0.027845654411768953,0.01947407625279234,0.01111531501146734,0.03188795640697037,-0.00034722822207043527,0.00034722822207043527,0.010488684834129148,-0.010488684834129148,0.02299973142967048,-0.02299973142967048,0.020931541137716475,-0.020931541137716475
order_flow_imbalance,-0.025780404733968157,-0.0018963937088302863,0.009014924314272496,0.007137404711296537,-0.01818348530770289,-0.05625045037606786,-0.03155469862108536,-0.02567379209461192,0.010394022521882105,0.01123260239356118,0.014498091298429197,0.026828367495504813,-0.017487444575024977,0.017487444575024977,-0.026828367495504813,0.023019458714479198,-0.004988159358795708,0.004988159358795708,-0.023019458714479198,0.033042337078979474,0.007206100218137346,-0.007206100218137346,-0.033042337078979474,0.006925522327853975,0.009790524208137074,-0.026068312340831366,0.011885793213606775,0.015406195859143513,-0.02606168298363808,-0.03486613558072429,-0.07440716806308703,-0.0370873464175999,-0.02536114299618992,0.012962157659543583,0.01873079234879052,0.019962790097207833,-0.019962790097207833,-0.00822963893918903,0.00822963893918903,-0.07646645371413797,-0.050231989410130365,-0.012707522063858447,-0.015256834690018303,-0.04616671684912616,-0.03635663291376897,-0.04076288101585383,-0.033189136563082595,-0.004303834604351723,-0.007414908991847878,-0.033189136563082595,-0.004303834604351723,-0.007414908991847878,0.015376604058066646,0.01356577769448304,0.027523630825226884,-0.025780404733968157,0.025780404733968157,0.010394022521882105,-0.010394022521882105,0.01123260239356118,-0.01123260239356118,0.014498091298429197,-0.014498091298429197
trade_imbalance,-0.00034722822207043527,-0.007545683923257809,-0.0014575060701068616,0.026890985626619283,-0.028540223895559626,-0.030141683523069517,-0.03166283476961462,-0.0074577577131424546,0.010488684834129148,0.02299973142967048,0.020931541137716475,0.035761425521547846,-0.006332062235779158,0.006332062235779158,-0.035761425521547846,0.02839377130717848,0.0031159295606869738,-0.0031159295606869738,-0.02839377130717848,0.039236183951805746,0.023597851864951842,-0.023597851864951842,-0.039236183951805746,0.013643687637882623,0.018876459568829534,-0.0022416335499797417,0.004053318250520757,0.02900085007690039,-0.02036009431183413,-0.02215620593794922,-0.06198409255934648,-0.034969477547759975,-0.02206032812118972,0.01542197975930045,0.03277924107130343,0.004314620654834602,-0.004314620654834602,0.012900373244416785,-0.012900373244416785,-0.05914717333234938,-0.046534309182928835,-0.004426480994429822,-0.016861300620072826,-0.0385151724382801,-0.027550159074992937,-0.03422780805002457,0.002740108690548078,0.000359476913857446,0.027845654411768953,0.002740108690548078,0.000359476913857446,0.027845654411768953,0.01947407625279234,0.01111531501146734,0.03188795640697037,-0.00034722822207043527,0.00034722822207043527,0.010488684834129148,-0.010488684834129148,0.02299973142967048,-0.02299973142967048,0.020931541137716475,-0.020931541137716475
avg_trade_size,0.009787548776128467,-0.0003907655845010379,-0.014911145252403363,0.01086264412881549,-0.002536459062467305,-0.09722644870349162,-0.08442637066469456,-0.09544389821195216,0.015433835853129537,0.035520520019079044,0.057494887330313736,0.09794052564324206,-0.0761474960925625,0.0761474960925625,-0.09794052564324206,0.10090412501352682,-0.06445902115933258,0.06445902115933258,-0.10090412501352682,0.13004853133622668,-0.04684690653534658,0.04684690653534658,-0.13004853133622668,0.02108681058582284,0.05492840722416324,0.012264993173634291,-0.00540116579587624,0.010160589896530762,-0.13495798695040417,-0.1800729586890445,-0.17813725263309427,-0.14862079544078538,-0.17788923333634107,0.03333994824690398,0.06286087901748971,-0.007877834900695041,0.007877834900695041,0.0038373267815595574,-0.0038373267815595574,-0.1682600498759333,-0.1784722546755215,-0.027879768642291466,-0.04523936539706954,-0.13609227010976835,-0.1564499385066465,-0.2149554205768561,0.02259471453502058,-0.0009821816768863494,0.023998507256779905,0.02259471453502058,-0.0009821816768863494,0.023998507256779905,0.020308959991512693,0.047101950600480016,0.04231302929904006,0.009787548776128467,-0.009787548776128467,0.015433835853129537,-0.015433835853129537,0.035520520019079044,-0.035520520019079044,0.057494887330313736,-0.057494887330313736
median_trade_size,0.007638767190590755,-0.013371378135757178,-0.0003971545968279501,0.009033908785135625,0.007925860246354284,-0.11043942208305997,-0.07310445672872874,-0.07422636426745734,0.003948221718518687,0.01611244640020572,0.030756861398787215,0.10048027769788113,-0.10468080473556185,0.10468080473556185,-0.10048027769788113,0.09004839379482017,-0.09061779299641996,0.09061779299641996,-0.09004839379482017,0.10233508303979863,-0.07805579628093118,0.07805579628093118,-0.10233508303979863,0.010074785746482384,0.03661973008609299,0.011117197580963805,0.012246450915762454,0.0073784203271626886,-0.14224701782989635,-0.16987840444033014,-0.2176341797193056,-0.15621273081660403,-0.16478233669091039,0.017465388673182803,0.03710209366763041,0.0020789393338119847,-0.0020789393338119847,-0.0035340320496556757,0.0035340320496556757,-0.19941179426028519,-0.20201432890167914,-0.009766180136762757,-0.024545524099567995,-0.1433331440626299,-0.15283203722687536,-0.18947535209808658,0.0327134056626608,0.029457022424141693,0.036155028019086814,0.0327134056626608,0.029457022424141693,0.036155028019086814,0.01035427158729986,0.025810119377624736,0.03305670053146232,0.007638767190590755,-0.007638767190590755,0.003948221718518687,-0.003948221718518687,0.01611244640020572,-0.01611244640020572,0.030756861398787215,-0.030756861398787215
