,tgt_ret_sign_1,tgt_ret_sign_3,tgt_ret_sign_5,tgt_ret_sign_10,tgt_vol_regime_5,tgt_vol_regime_10,tgt_vol_expansion_5,tgt_vol_expansion_10,tgt_mean_reversion_5,tgt_mean_reversion_10,tgt_regime_change_5,tgt_regime_change_10,tgt_breakout_up_3,tgt_breakout_down_3,tgt_breakout_any_3,tgt_breakout_up_5,tgt_breakout_down_5,tgt_breakout_any_5,tgt_breakout_up_10,tgt_breakout_down_10,tgt_breakout_any_10,tgt_consolidation_3,tgt_consolidation_5,tgt_fill_prob_long_1,tgt_fill_prob_short_1,tgt_fill_prob_long_3,tgt_fill_prob_short_3,tgt_fill_prob_long_5,tgt_fill_prob_short_5,tgt_tail_event_1,tgt_tail_event_3,tgt_tail_event_5,tgt_crash_3,tgt_crash_5,tgt_crash_10,tgt_liquidation_cascade_3,tgt_liquidation_cascade_5,tgt_mid_reversion_1,tgt_mid_reversion_3,tgt_adverse_selection_1,tgt_adverse_selection_3,tgt_adverse_selection_5,tgt_autocorr_break_5,tgt_profitable_long_1,tgt_profitable_short_1,tgt_profitable_long_3,tgt_profitable_short_3,tgt_profitable_long_5,tgt_profitable_short_5,tgt_profitable_long_10,tgt_profitable_short_10,tgt_optimal_action_1,tgt_optimal_action_3,tgt_optimal_action_5,tgt_best_side_1,tgt_best_side_3,tgt_best_side_5
sell_volume,,,,,,,0.290222414241788,0.21942238345807324,0.5479689639434048,0.5929472564219487,0.5396043451229622,0.4534627804364438,0.3914174671146783,0.40990839149746194,0.2103976111896904,0.3805908682485274,0.400341168964603,0.15225243861687063,0.3740020593217524,0.40941851231811116,0.08712294570418141,0.7847156273082199,0.8314000367532619,0.5122774988589684,0.4921953445915107,0.5295637634898922,0.5239507299270073,0.6437357630979499,0.5239507299270073,0.3782242212513197,0.3354415410713121,0.3012895237832469,0.3229540820430675,0.2932287072570021,0.2651587491047983,0.33898664059954386,0.310464542651593,0.5022415370539799,0.5263982248906872,0.49988870468868873,0.5092248993884911,0.48721945344022083,0.4901650241066364,0.501566367397638,0.5071853926755887,0.524844413957165,0.4767322196844957,0.5082154286397196,0.49177814938684505,0.5219810463132464,0.47767975656375267,,,,,,
net_volume_delta,,,,,,,0.5665916274416172,0.5668730720206355,0.5609310816978549,0.41662866697066425,0.5022839527493783,0.5182268282290468,0.6675888269513768,0.3837886118481772,0.6031243124312432,0.666200414323272,0.3893634826991913,0.5446907372340595,0.6657641080147475,0.3831246175088637,0.6417724152277928,0.43843812651683023,0.43516987132608015,0.35244180739388403,0.683888635326335,0.415108679130567,0.6536268248175182,0.19043280182232347,0.6536268248175182,0.536220719135458,0.5453580690937561,0.5589218215428761,0.5627843860060227,0.5663302594650323,0.5506273043155354,0.5521342456826328,0.5644213771839671,0.5182067703568161,0.5514585916595968,0.49686795060481526,0.49659401731737485,0.5003956851242302,0.5036257444696539,0.5221172072910604,0.4746940553999377,0.494561642597107,0.5070361050618792,0.5031147089286663,0.4959023464458247,0.5035462406030644,0.49799569938145427,,,,,,
buy_sell_volume_ratio,,,,,,,0.5399236469568689,0.529819833182908,0.5360109539023277,0.35871713026295793,0.5107980450400663,0.5140618782507034,0.6523805448108236,0.37449526995846794,0.5479679396511079,0.6459033578488469,0.3825162816518627,0.5085053227885366,0.642084565051317,0.38014434772933026,0.6054919908466819,0.47684690566635013,0.4795175571832,0.35426745778183477,0.6554084892743041,0.4236206110351117,0.6270529197080292,0.17220956719817768,0.6270529197080292,0.5305812825640982,0.5250456710380375,0.5328062920759298,0.5502530401541674,0.5473326078240448,0.5233720590965757,0.5325057021831215,0.5386885919835561,0.5048490393412626,0.5399073288520524,0.499643688891399,0.5015567717705385,0.4987855701847526,0.509521235110607,0.5218863829409182,0.47680464778503984,0.502579207251475,0.49985310325596216,0.5006730692622298,0.5005433123639645,0.5083722494115889,0.493026427566434,,,,,,
buy_trades,,,,,,,0.3192670579486415,0.25591749819615295,0.5120036513007759,0.47332421340629277,0.5272092601547389,0.44628570271536083,0.42375565881541977,0.38916894396054447,0.2456262769134056,0.4069405387866485,0.38653697965000666,0.180051875308308,0.3941375759790082,0.4022352655563255,0.0999375910131059,0.7666884298828743,0.8081442227997734,0.4185303514376997,0.5141031492469192,0.5289557683538532,0.5288549270072993,0.4446469248291572,0.5288549270072993,0.39128419498545075,0.35098651481046517,0.3240950226244344,0.35798449232835416,0.3266968325791855,0.2996246783904936,0.32800260671228415,0.31375847893114084,0.46623970722781327,0.5289434183906545,0.5072620190630597,0.5090075403669718,0.4914454867009981,0.4972649602949518,0.500799997343029,0.5085569042431788,0.5163652545655577,0.48773993134859506,0.49042017448345465,0.5097165817274513,0.5070576124000116,0.49438737755183304,,,,,,
sell_trades,,,,,,,0.3106716558066127,0.24882823269920046,0.4557736193518941,0.44763641890864875,0.5231477963525836,0.44232411427686047,0.38956900510685366,0.4167826344023996,0.23643878673581645,0.3752095535625146,0.41063061364841574,0.1829798068201709,0.36560866243730694,0.4262904808387746,0.0912003328479301,0.7738711155956527,0.8143153954913499,0.4056595162026472,0.46234596074851664,0.4863961088311294,0.4729698905109489,0.38724373576309795,0.4729698905109489,0.38755568621728576,0.3456910191165916,0.3162626917558768,0.33973307498872074,0.30968784008247896,0.2885639638205883,0.31735907461713914,0.3004902363823227,0.43385178408051234,0.47869216210924753,0.5068342796203336,0.5072022990279406,0.4887441269377787,0.49406329764605783,0.4971279804779061,0.5128220769789398,0.5116124462198585,0.49224144513199125,0.49038324281616824,0.5097203144078144,0.5080717135112472,0.4934445432583823,,,,,,
buy_sell_trade_ratio,,,,,,,0.543608232923102,0.5428142360194522,0.6723870378822455,0.621827025383797,0.5158123791102515,0.5242202713600045,0.6670375554837706,0.37371113578680204,0.5631305987741632,0.6582238593630404,0.38450902326660485,0.5204239135623697,0.6456398844122629,0.377052807801049,0.5941335552319534,0.44620528648306423,0.4329234219536984,0.5442263806481058,0.6512094933820173,0.7219942240462076,0.6438184306569343,0.785876993166287,0.6438184306569343,0.5323859881031064,0.5340707982645005,0.5443478575764265,0.5759557643141685,0.5711002921129503,0.5541444524017931,0.5606419028999674,0.5629763617677287,0.5979414455626715,0.6776088233374666,0.4994867126687287,0.5066431387970091,0.5031804125079635,0.5086172362450369,0.516023610507988,0.48277124183006537,0.5156158370541546,0.48549456897009613,0.5038093562436926,0.49644731777883955,0.4997388990589573,0.5004164565026945,,,,,,
order_flow_imbalance,,,,,,,0.5399236469568689,0.529819833182908,0.5360109539023277,0.35871713026295793,0.5107980450400663,0.5140618782507034,0.6523805448108236,0.37449526995846794,0.5479679396511079,0.6459033578488469,0.3825162816518627,0.5085053227885366,0.642084565051317,0.38014434772933026,0.6054919908466819,0.47684690566635013,0.4795175571832,0.35426745778183477,0.6554084892743041,0.4236206110351117,0.6270529197080292,0.17220956719817768,0.6270529197080292,0.5305812825640982,0.5250456710380375,0.5328062920759298,0.5502530401541674,0.5473326078240448,0.5233720590965757,0.5325057021831215,0.5386885919835561,0.5048490393412626,0.5399073288520524,0.499643688891399,0.5015567717705385,0.4987855701847526,0.509521235110607,0.5218863829409182,0.47680464778503984,0.502579207251475,0.49985310325596216,0.5006730692622298,0.5005433123639645,0.5083722494115889,0.493026427566434,,,,,,
trade_imbalance,,,,,,,0.543608232923102,0.5428142360194522,0.6723870378822455,0.621827025383797,0.5158123791102515,0.5242202713600045,0.6670375554837706,0.37371113578680204,0.5631305987741632,0.6582238593630404,0.38450902326660485,0.5204239135623697,0.6456398844122629,0.377052807801049,0.5941335552319534,0.44620528648306423,0.4329234219536984,0.5442263806481058,0.6512094933820173,0.7219942240462076,0.6438184306569343,0.785876993166287,0.6438184306569343,0.5323859881031064,0.5340707982645005,0.5443478575764265,0.5759557643141685,0.5711002921129503,0.5541444524017931,0.5606419028999674,0.5629763617677287,0.5979414455626715,0.6776088233374666,0.4994867126687287,0.5066431387970091,0.5031804125079635,0.5086172362450369,0.516023610507988,0.48277124183006537,0.5156158370541546,0.48549456897009613,0.5038093562436926,0.49644731777883955,0.4997388990589573,0.5004164565026945,,,,,,
avg_trade_size,,,,,,,0.44467688918197135,0.427561609442186,0.6099497946143313,0.7078583371333029,0.5404980657640233,0.5201433566802945,0.5047124967443692,0.4672222903207198,0.40667609618104666,0.5103279227262139,0.459599338790932,0.35929220438234966,0.5166054405952105,0.4437112135021268,0.43457457873933847,0.5478279650733354,0.5733658862224023,0.6032861706983113,0.5158375171154724,0.46086031311749504,0.5473312043795621,0.8596810933940775,0.5473312043795621,0.45373001090119397,0.4641971683956417,0.45067373220395096,0.44675664427135975,0.44870840254310096,0.43708124452932284,0.5264581296839361,0.5047420349434737,0.5596980786825252,0.5102786660575604,0.488985916990309,0.5131614205988324,0.5097079727649183,0.4766972135564379,0.518625781419304,0.48172217034962134,0.5381331997349044,0.4594033834386785,0.544674868539863,0.45349660906726125,0.5361651785158341,0.4580573548541241,,,,,,
median_trade_size,,,,,,,0.47658456145847283,0.4740593807168962,0.36832496576905527,0.37254901960784315,0.5191890888366952,0.5030504230976452,0.48969011917219085,0.4867769742155053,0.46353921106396356,0.4963278728077473,0.48455573462150336,0.44569800932482534,0.4876380908094463,0.4836369659665076,0.49124193883919287,0.4946523491083677,0.5204655663190108,0.4126426289365587,0.36832496576905527,0.278233774129807,0.36735857664233573,0.3726651480637813,0.36735857664233573,0.4745345533514733,0.4778424104521432,0.47815672938969217,0.47808326017843966,0.4857964373675468,0.48825826901143204,0.5363391984359726,0.5449578622816031,0.39023330283623053,0.32888468315603997,0.48469647941368965,0.4915922709786715,0.49612402779252496,0.47469645136131594,0.5099175591736488,0.4954281564477643,0.5173162309649196,0.4821765283900781,0.5339605354012854,0.46635444869140524,0.5198050667696127,0.4823035022166769,,,,,,
max_trade_size,,,,,,,0.3825168711927699,0.3452395617803991,0.623368324965769,0.5085879312965497,0.5303605968499586,0.48891547554907616,0.4278418780410812,0.45166624004960776,0.3164136413641364,0.4263681819694499,0.45359988151266073,0.2597664019859014,0.41254259806689475,0.46576483054062123,0.20852922820886208,0.654917827371531,0.6862715315984294,0.360109539023277,0.742035600182565,0.2717738258093935,0.7668795620437956,0.04965831435079727,0.7668795620437956,0.41698783701427455,0.4074034995432896,0.3979520748261781,0.44814338125998954,0.42414342173091235,0.404960080634466,0.44531117627891814,0.4079681397738952,0.5511893870082343,0.5547216602492985,0.49926412204610615,0.5136040199804377,0.5082305823954131,0.4965891768292684,0.49114149283572694,0.5150671231455545,0.5124937479419013,0.48795114728846867,0.49954727585382697,0.5015038554440728,0.4926962304329958,0.5067280124240091,,,,,,
std_trade_size,,,,,,,0.41195018608211864,0.3900399150913908,0.5755362848014605,0.5122359021127831,0.5291974647692733,0.5056861999387274,0.4692387760116844,0.4652105805837563,0.3612887002986013,0.47071241971446637,0.4668256164655972,0.30079722483013227,0.469832264921779,0.4665582625672047,0.36788017474516327,0.5871188139706658,0.594210236158459,0.3660429027841168,0.6784116841624829,0.18027055783553733,0.7009580291970803,0.07425968109339408,0.7009580291970803,0.43395121071922127,0.4311274629738371,0.4271198336276349,0.44568992351087533,0.44149836760410105,0.43270735524256654,0.49191267513848164,0.4656957862281603,0.5222781335773102,0.477713241532337,0.4925490280763187,0.5173252562057246,0.51049270678488,0.47960153148043105,0.5048933931926743,0.4973486876231974,0.5240041705271138,0.47472048122377436,0.5160648603070059,0.483022110739502,0.504770799865506,0.48949733202367995,,,,,,
avg_buy_size,,,,,,,0.44688006104200934,0.42775686907464533,0.5908717480602466,0.684906520747834,0.5384032191213042,0.51691510227941,0.5050254054238118,0.4662452771688971,0.4121200691497722,0.5117589187660154,0.45761695446108974,0.36169501774262847,0.5198498688012755,0.4433862540904423,0.4381526939879343,0.5530775166191833,0.5768724474297094,0.5790050205385668,0.5223185759926974,0.4207326341389269,0.5436815693430657,0.7790432801822323,0.5436815693430657,0.4556742002214573,0.4636517664905069,0.45056681795607545,0.4421679962787184,0.444825018615041,0.4353743932521683,0.516396220267188,0.49710996916752315,0.5507776761207686,0.49096130000652616,0.4851603483044907,0.5122239561167068,0.5091181779571035,0.4776641378332388,0.5209016430874334,0.47862558356676005,0.533927835282427,0.4639605022042811,0.543479776384979,0.4551207397674789,0.5363577871591471,0.45853354216995407,,,,,,
avg_sell_size,,,,,,,0.44529253085998655,0.4306027991683448,0.6311273391145595,0.7239702082383341,0.5412683061619232,0.5215087841620977,0.5066092755335783,0.46818217870327644,0.40716643092880717,0.5114542081267264,0.46148850755667503,0.3629362061009182,0.5155717939349652,0.44444584937056497,0.4352818805908051,0.539787116176005,0.565790213881482,0.6184390689183021,0.521223185759927,0.49171606627146985,0.5607892335766423,0.911617312072893,0.5607892335766423,0.455294375155578,0.4664144565146474,0.4530344677739764,0.4552869129101192,0.4545896099432957,0.4402495955014456,0.5346432062561095,0.512141829393628,0.5699908508691675,0.5312275664034458,0.49304238191899696,0.5125508242635719,0.5096341447228712,0.47614063386273403,0.5160310832387478,0.4847050523913269,0.541529840254213,0.45586043315451213,0.545531351250863,0.45233864867017043,0.535779131019539,0.45812787039740904,,,,,,
size_imbalance,,,,,,,0.49601685729661715,0.48002862690577164,0.33044272021907806,0.2570299437604499,0.5033572810168555,0.4904957091595446,0.49978602568244,0.47962332718043377,0.47796951123683795,0.5055222303570834,0.4732854550576694,0.46908963607720827,0.513632045703657,0.48471426331574924,0.49382151029748284,0.5450069906088424,0.5621898943531238,0.27841168416248285,0.4686444545869466,0.2071743426052592,0.4097855839416058,0.014123006833712985,0.4097855839416058,0.5044935236607411,0.49010834638220135,0.48591232341904866,0.484672446777629,0.47549573285984303,0.467337736399565,0.46956663408276317,0.4732538540596095,0.3732387923147301,0.32265222214970957,0.4955722738462663,0.4941732019555675,0.493983429337439,0.5003997093023256,0.5105901049420489,0.48796763149704325,0.4858116643704436,0.5152822409305784,0.5008573126361077,0.5002944670064235,0.5100393104278486,0.49188490535984497,,,,,,
large_trade_count,,,,,,,0.31378860498627653,0.25028807080969057,0.479963486992241,0.4626842985256118,0.5254459968223266,0.4436631311690736,0.40576248942782805,0.40207200695085377,0.23888731730315887,0.3900706970281873,0.39729871652525517,0.17864360390178696,0.378800943302222,0.4128318505743057,0.09610983981693363,0.7717137543526432,0.8128958945106377,0.40858055682336825,0.4777727065267001,0.5043319653442773,0.4956660583941606,0.4173120728929385,0.4956660583941606,0.3886393679024214,0.3474434413127161,0.31880147403708203,0.34853089817888033,0.3169173492181683,0.29236028222063076,0.3218621700879766,0.30565262076053445,0.44304666056724606,0.49938001696795664,0.5069239803190022,0.5082165028592667,0.4900929403801232,0.49537188031764035,0.4990028055952487,0.5107716568108724,0.5139490362913828,0.4901317755085781,0.49067994104212037,0.5094129903912512,0.5076748732892492,0.49381993482704617,,,,,,
large_trade_volume_pct,,,,,,,0.4685647969182544,0.4787347175816634,0.6295755362848015,0.6926584587323301,0.48982453716496266,0.5083395838395363,0.4851161305344571,0.5013447450392248,0.45489863272041486,0.4875952610735798,0.5056043268593398,0.4678166223763983,0.49525625269870793,0.5133410379481784,0.5697940503432494,0.525985609897647,0.5010219656994558,0.5555454130534003,0.6586033774532177,0.526827785377717,0.6598996350364963,0.5079726651480638,0.6598996350364963,0.4868348769538459,0.4810179748156847,0.48841532391568265,0.5025898581086516,0.4804948737041068,0.49558897641972355,0.4729683936135549,0.4606968139773895,0.6073193046660568,0.6030150753768845,0.5053646001176075,0.5007802525180877,0.49935047913569763,0.5091472277368122,0.4941036002786498,0.5036539060068472,0.4942804555064976,0.504755470866309,0.4827724146173049,0.5160397422625683,0.48450123078583496,0.5102313905333298,,,,,,
large_buy_pct,,,,,,,0.530695759315265,0.519719127817961,0.5320858055682337,0.33789329685362524,0.512512088974855,0.5074196149688179,0.6423964571374929,0.37549887156783573,0.5249787835926449,0.6385653432726547,0.38587722060188256,0.48136626195439425,0.6349061680007972,0.38400972096481334,0.5442479717079259,0.4901471984805319,0.49234182033655494,0.260702875399361,0.6984938384299407,0.2684298525611795,0.6472399635036497,0.07198177676537586,0.6472399635036497,0.5148453661341963,0.5170348894108436,0.528692680167752,0.5461295523619996,0.542933730454207,0.51615673324315,0.5214499837080482,0.5304645426515929,0.4795516925892041,0.4848267310578868,0.4981312354444005,0.4983893032813746,0.4960825513644086,0.5108692569483835,0.5295330622669442,0.4700300861085175,0.4966323905962411,0.505706150077017,0.49795215979709995,0.5044767279821627,0.5116852010975371,0.48942640168308155,,,,,,
vwap,,,,,,,0.4983792032703964,0.4962142257955573,0.35654952076677315,0.23483812129502965,0.4594898452611219,0.4680282205953299,0.4809921782033336,0.505990064028611,0.5706239195348106,0.46209420446603877,0.5108326842768129,0.6010056808236399,0.4383551997874248,0.5250838319416135,0.6698980653214063,0.48474761264113114,0.4427492939998425,0.3840255591054313,0.4050205385668644,0.4827481380148959,0.3878877737226277,0.23189066059225513,0.3878877737226277,0.5157037278649969,0.4975054234357669,0.4948784626420925,0.4953536441629389,0.4716558794890887,0.472360149598154,0.463128054740958,0.4586906474820144,0.3942817932296432,0.4284409058278405,0.4906487021637802,0.4861184739405615,0.46566415374814185,0.533417824730573,0.4575934983921175,0.539616972715012,0.4762745281821628,0.5257534060126414,0.4624458888829872,0.5353733675744545,0.4466519719555173,0.5578609068464786,,,,,,
close_to_vwap,,,,,,,0.5073653820726154,0.49876014323509177,0.4188041989958923,0.30202158382732935,0.49268530671456207,0.5018989213915211,0.7376085862141639,0.27174395044993077,0.4936162187647336,0.7195934140903191,0.2894622911971364,0.45747338605731747,0.7052924569037101,0.29412114284558233,0.39076346993967137,0.49488894164820096,0.4629110833586481,0.5038795070743952,0.4680967594705614,0.549171606627147,0.46943430656934304,0.21685649202733484,0.46943430656934304,0.5075707504656612,0.4973147876296731,0.49986290834344993,0.4951542897913075,0.49790480554441835,0.49172568366886826,0.5106288693385468,0.515726618705036,0.48595608417200364,0.503622006134569,0.5023048096185727,0.49510154067724754,0.49694318724782327,0.5016918959160522,0.4987416751703575,0.5006502749247848,0.5125567869356662,0.49228999575078347,0.49695500478036864,0.501504684928598,0.4973902359040776,0.5020706681886963,,,,,,
